ID	FATHER	MOTHER	BirthYear	Sex
3252	1964	2312	2001	M
3253	2363	2127	2001	F
3254	NA	1110	2001	M
3255	NA	987	2001	M
3256	NA	2718	2001	M
3257	NA	2981	2001	F
3258	NA	2924	2001	M
3259	NA	2993	2001	F
3260	NA	2721	2001	F
3261	NA	2721	2001	M
3262	NA	2936	2001	M
3263	NA	2896	2001	NA
3264	NA	2896	2001	M
3265	NA	2905	2001	M
3266	NA	2995	2001	M
3267	NA	2876	2001	M
3268	NA	2685	2001	M
3269	NA	2691	2001	F
3270	NA	2937	2001	M
3271	NA	2953	2001	M
3272	NA	3001	2001	M
3273	NA	2969	2001	F
3274	2677	3071	2001	M
3275	NA	NA	NA	F
3276	2984	2906	2001	M
3277	NA	2917	2001	F
3278	2845	3073	2001	F
3279	NA	2901	2001	F
3280	2690	2916	2001	F
3281	NA	2929	2001	F
3282	1870	2947	2001	F
3283	NA	2951	2001	NA
3284	NA	2957	2001	NA
3285	NA	2982	2001	M
3286	2849	2986	2001	M
3287	NA	3002	2001	NA
3288	NA	3007	2001	NA
3289	1772	985	2001	F
3290	NA	953	2001	NA
3291	NA	987	2001	NA
3292	1183	989	2001	F
3293	NA	970	2001	F
3294	1775	1152	2001	F
3295	NA	1010	2001	F
3296	2984	1216	2001	M
3297	NA	1241	2001	M
3298	1772	1293	2001	F
3299	NA	1256	2001	F
3300	2120	1285	2001	M
3301	2846	1220	2001	F
3302	NA	1247	2001	M
3303	1775	1517	2001	M
3304	NA	1396	2001	M
3305	NA	1392	2001	M
3306	NA	1399	2001	M
3307	NA	1399	2001	F
3308	NA	1534	2001	NA
3309	2711	1484	2001	M
3310	2931	1426	2001	F
3311	NA	1709	2001	NA
3312	NA	1709	2001	NA
3313	1772	1675	2001	F
3314	2853	1589	2001	F
3315	NA	1663	2001	M
3316	2173	1715	2001	F
3317	NA	1715	2001	F
3318	2155	1635	2001	M
3319	1870	1635	2001	M
3320	NA	1422	2001	F
3321	2196	1902	2001	F
3322	1961	1800	2001	F
3323	1961	1800	2001	F
3324	NA	1799	2001	F
3325	2859	1867	2001	M
3326	1870	1897	2001	M
3327	1960	1801	2001	M
3328	2198	1892	2001	F
3329	NA	1892	2001	M
3330	1922	1814	2001	M
3331	NA	1814	2001	NA
3332	NA	1908	2001	M
3333	1889	1885	2001	M
3334	NA	1885	2001	M
3335	2427	1810	2001	F
3336	NA	1815	2001	M
3337	NA	1878	2001	M
3338	NA	1878	2001	F
3339	NA	1792	2001	M
3340	2984	1792	2001	F
3341	NA	1779	2001	F
3342	2198	1837	2001	F
3343	NA	1837	2001	F
3344	2120	1838	2001	F
3345	NA	1906	2001	M
3346	2196	1857	2001	M
3347	2120	1904	2001	M
3348	1582	1787	2001	F
3349	NA	1879	2001	M
3350	2845	1879	2001	F
3351	NA	1996	2001	F
3352	1183	2043	2001	M
3353	NA	2098	2001	F
3354	2155	2103	2001	M
3355	1183	2117	2001	M
3356	NA	2146	2001	F
3357	NA	2170	2001	F
3358	2783	2008	2001	M
3359	2845	2135	2001	F
3360	2195	1985	2001	M
3361	2173	2010	2001	M
3362	NA	2005	2001	M
3363	NA	2154	2001	NA
3364	NA	2245	2001	M
3365	2198	2416	2001	F
3366	2198	2416	2001	F
3367	34	2298	2001	M
3368	34	2298	2001	M
3369	1772	2346	2001	M
3370	2429	2360	2001	F
3371	1895	2215	2001	F
3372	1960	2323	2001	F
3373	2848	2436	2001	M
3374	1775	2440	2001	F
3375	NA	2648	2001	M
3376	34	2500	2001	M
3377	34	2559	2001	F
3378	NA	2563	2001	F
3379	NA	2572	2001	M
3380	2431	2623	2001	M
3381	NA	2662	2001	M
3382	NA	2663	2001	F
3383	2847	NA	2001	M
3384	2764	2689	2001	M
3385	1864	2696	2001	F
3386	NA	2704	2001	F
3387	NA	2724	2001	M
3388	NA	2729	2001	F
3389	2222	2732	2001	M
3390	NA	2754	2001	M
3391	NA	2757	2001	M
3392	2743	2877	2001	F
3393	NA	2779	2001	NA
3394	2222	2791	2001	M
3395	NA	2828	2001	M
3396	NA	2829	2001	M
3397	1772	2830	2001	M
3398	1870	NA	2001	M
3399	1772	679	2001	M
3400	NA	25	2001	M
3401	2426	36	2001	M
3402	1859	2422	2001	M
3403	NA	39	2001	M
3404	1889	2423	2001	M
3405	NA	27	2001	M
3406	2192	27	2001	M
3407	2846	1370	2001	M
3408	NA	1433	2001	M
3409	NA	1411	2001	M
3410	NA	2922	2001	M
3411	NA	NA	NA	F
3412	NA	NA	NA	F
3413	NA	NA	2001	M
3414	NA	NA	2001	M
3415	1771	NA	2001	M
3416	NA	2900	2001	F
3417	NA	880	2001	F
3418	NA	880	2001	F
3419	NA	2927	2001	M
3420	2007	1787	2002	M
3421	2889	1216	2002	M
3422	2195	1596	2002	M
3423	1889	2245	2002	M
3424	1864	2135	2002	F
3425	1556	1779	2002	F
3426	2264	1780	2002	M
3427	1896	2223	2002	F
3428	NA	2223	2002	M
3429	NA	2302	2002	M
3430	1961	2436	2002	M
3431	1864	2098	2002	M
3432	2007	1814	2002	F
3433	2155	1399	2002	M
3434	1889	2360	2002	M
3435	1889	1993	2002	M
3436	1864	864	2002	M
3437	NA	1663	2002	F
3438	2899	1228	2002	F
3439	NA	2117	2002	M
3440	2155	1792	2002	F
3441	1870	1867	2002	M
3442	3072	2500	2002	F
3443	2836	2422	2002	M
3444	2713	1392	2002	M
3445	1183	2289	2002	F
3446	NA	2289	2002	F
3447	2731	2793	2002	M
3448	3145	2151	2002	F
3449	2192	2323	2002	M
3450	2977	1828	2002	M
3451	1772	1292	2002	M
3452	1183	1781	2002	M
3453	3069	2200	2002	F
3454	1961	2776	2002	F
3455	3235	2563	2002	M
3456	2194	1837	2002	M
3457	1895	1837	2002	F
3458	NA	2753	2002	F
3459	1864	2168	2002	F
3460	1554	1826	2002	M
3461	2426	1897	2002	M
3462	NA	1897	2002	F
3463	2155	1635	2002	F
3464	3296	2559	2002	F
3465	NA	2423	2002	F
3466	NA	2423	2002	M
3467	2899	2416	2002	F
3468	2155	2416	2002	F
3469	2120	2010	2002	M
3470	2707	2727	2002	M
3471	2690	2944	2002	F
3472	2713	2215	2002	M
3473	2910	2128	2002	M
3474	1556	2680	2002	F
3475	2740	1776	2002	F
3476	2426	2256	2002	F
3477	3038	2268	2002	M
3478	2719	2718	2002	M
3479	1183	2205	2002	M
3480	2852	2226	2002	M
3481	2844	36	2002	M
3482	2681	1902	2002	M
3483	1863	2831	2002	F
3484	1870	2606	2002	F
3485	2785	1422	2002	F
3486	2955	2008	2002	F
3487	NA	2008	2002	F
3488	1884	2775	2002	M
3489	2719	2872	2002	F
3490	2702	987	2002	F
3491	2743	2326	2002	F
3492	2711	2757	2002	M
3493	1864	2789	2002	M
3494	2155	1500	2002	F
3495	2743	2898	2002	F
3496	1864	1860	2002	M
3497	1962	2312	2002	F
3498	NA	1285	2002	F
3499	1864	2703	2002	F
3500	1864	1833	2002	M
3501	1870	2055	2002	F
3502	2683	1379	2002	M
3503	NA	1379	2002	M
3504	2743	1293	2002	F
3505	2120	1869	2002	F
3506	2196	2170	2002	M
3507	NA	2953	2002	M
3508	2713	2689	2002	F
3509	2426	2154	2002	M
3510	2426	1985	2002	F
3511	3369	2298	2002	M
3512	2722	2146	2002	F
3513	2899	2346	2002	M
3514	1870	1846	2002	F
3515	1870	1846	2002	M
3516	1295	1810	2002	F
3517	1889	2103	2002	M
3518	NA	38	2002	M
3519	2894	1857	2002	M
3520	1863	2724	2002	M
3521	2713	2923	2002	M
3522	2840	1881	2002	M
3523	2851	2417	2002	M
3524	2425	42	2002	M
3525	45	42	2002	F
3526	NA	2440	2002	M
3527	NA	2440	2002	F
3528	NA	1370	2002	M
3529	NA	1370	2002	M
3530	NA	2883	2002	NA
3531	NA	3010	2002	M
3532	NA	2922	2002	M
3533	NA	3170	2002	F
3534	NA	2991	2002	M
3535	NA	2335	2002	F
3536	NA	2335	2002	M
3537	NA	1411	2002	M
3538	NA	2905	2002	F
3539	NA	2751	2002	F
3540	NA	2751	2002	F
3541	NA	2623	2002	F
3542	NA	2896	2002	M
3543	NA	2957	2002	F
3544	NA	2932	2002	F
3545	NA	3002	2002	M
3546	NA	2792	2002	M
3547	NA	2792	2002	F
3548	NA	2717	2002	M
3549	NA	2700	2002	M
3550	NA	2915	2002	F
3551	NA	2969	2002	M
3552	NA	2696	2002	M
3553	NA	2966	2002	F
3554	NA	1272	2002	M
3555	NA	2791	2002	M
3556	NA	2791	2002	M
3557	NA	2997	2002	M
3558	NA	2695	2002	M
3559	NA	2832	2002	F
3560	NA	2924	2002	M
3561	NA	1534	2002	F
3562	NA	1426	2002	NA
3563	NA	2772	2002	M
3564	NA	1979	2002	M
3565	NA	2729	2002	M
3566	NA	3007	2002	F
3567	NA	25	2002	F
3568	NA	26	2002	M
3569	NA	2691	2002	F
3570	NA	3004	2002	M
3571	NA	2005	2002	M
3572	NA	2005	2002	NA
3573	NA	2053	2002	M
3574	NA	3050	2002	M
3575	NA	3067	2002	M
3576	NA	1996	2002	F
3577	2743	2131	2002	F
3578	1896	2827	2002	F
3579	1889	2828	2002	F
3580	NA	2829	2002	M
3581	NA	3073	2002	F
3582	2155	1589	2002	F
3583	2706	2784	2002	F
3584	NA	3005	2002	M
3585	2194	2127	2002	F
3586	2737	2835	2002	M
3587	2677	1519	2002	M
3588	2860	1904	2002	M
3589	1884	2941	2002	F
3590	1961	2663	2002	M
3591	2723	3341	2002	F
3592	2007	2760	2002	M
3593	2768	2933	2002	M
3594	2155	2993	2002	M
3595	1870	2947	2002	F
3596	2855	NA	2002	M
3597	1183	1452	2002	M
3598	NA	NA	2002	M
3599	2731	1843	2002	M
3600	2861	NA	2002	M
3601	2865	1376	2002	F
3602	2173	NA	2002	M
3603	2275	NA	2002	M
3604	NA	1815	2002	NA
3605	NA	3209	2002	NA
3606	2195	40	2002	F
3607	2987	NA	2002	M
3608	NA	NA	NA	M
3609	NA	NA	2002	M
3610	2874	NA	2002	M
3611	NA	NA	2002	M
3612	2192	NA	2002	M
3613	NA	NA	2002	M
3614	2197	NA	2002	M
3615	NA	NA	NA	M
3616	NA	NA	2002	M
3617	1964	NA	2002	M
3618	NA	NA	2002	M
3619	1884	NA	2002	M
3620	NA	NA	2002	M
3621	2698	NA	2002	M
3622	1868	NA	2002	M
3623	2196	NA	2002	M
3624	1964	NA	2002	M
3625	1963	NA	2002	M
3626	NA	NA	2002	M
3627	NA	NA	2002	M
3628	NA	NA	2002	M
3629	NA	3071	2002	F
3630	NA	974	2002	F
3631	NA	2929	2002	M
3632	NA	1065	2002	M
3633	NA	1675	2002	M
3634	NA	2951	2002	F
3635	NA	3169	2002	F
3636	NA	939	2002	F
3637	NA	1241	2002	M
3638	NA	3248	2002	M
3639	NA	3298	2002	M
3640	NA	3178	2002	F
3641	NA	3246	2002	M
3642	NA	3223	2002	M
3643	NA	2917	2002	M
3644	NA	2800	2002	M
3645	NA	3151	2002	M
3646	NA	1421	2002	F
3647	NA	2648	2002	F
3648	NA	3301	2002	F
3649	NA	27	2002	F
3650	NA	1533	2002	F
3651	NA	1533	2002	M
3652	NA	2662	2002	F
3653	NA	1908	2002	F
3654	NA	1517	2002	F
3655	NA	3240	2002	F
3656	NA	3328	2002	F
3657	NA	1812	2002	M
3658	NA	977	2002	M
3659	NA	3155	2002	M
3660	NA	3242	2002	M
3661	NA	2876	2002	F
3662	NA	2901	2002	M
3663	NA	1010	2002	M
3664	NA	3001	2002	M
3665	NA	3176	2002	M
3666	NA	2509	2002	M
3667	NA	3063	2002	F
3668	NA	1439	2002	M
3669	NA	1439	2002	M
3670	NA	2975	2002	F
3671	NA	1152	2002	M
3672	NA	2871	2002	F
3673	NA	2913	2002	F
3674	NA	2906	2002	M
3675	NA	2982	2002	F
3676	NA	2761	2002	F
3677	NA	2884	2002	M
3678	NA	2908	2002	M
3679	NA	2692	2002	M
3680	NA	3160	2002	F
3681	NA	2687	2002	M
3682	NA	1220	2002	M
3683	NA	3158	2002	F
3684	NA	2780	2002	M
3685	NA	2034	2002	M
3686	NA	2034	2002	M
3687	NA	1271	2002	F
3688	NA	1271	2002	F
3689	NA	3162	2002	M
3690	NA	2939	2002	F
3691	NA	3292	2002	F
3692	NA	1800	2002	F
3693	NA	1800	2002	F
3694	NA	1465	2002	F
3695	NA	2916	2002	F
3696	NA	2985	2002	F
3697	NA	2830	2002	F
3698	NA	1256	2002	F
3699	NA	2877	2002	M
3700	NA	1274	2002	M
3701	NA	1274	2002	M
3702	NA	989	2002	F
3703	NA	3037	2002	F
3704	NA	1838	2002	F
3705	NA	1838	2002	F
3706	NA	3065	2002	F
3707	NA	2766	2002	M
3708	NA	2572	2002	M
3709	NA	2043	2002	F
3710	NA	1289	2002	M
3711	NA	3051	2002	F
3712	NA	3348	2002	M
3713	NA	2873	2002	F
3714	NA	2721	2002	F
3715	NA	2721	2002	M
3716	NA	2732	2002	M
3717	NA	985	2002	F
3718	NA	39	2002	M
3719	NA	3179	2002	M
3720	NA	2903	2002	F
3721	NA	3167	2002	M
3722	NA	1879	2002	F
3723	NA	1802	2002	M
3724	NA	1453	2002	F
3725	NA	1196	2002	F
3726	NA	1396	2002	F
3727	NA	37	2002	M
3728	NA	3247	2002	F
3729	NA	2774	2002	M
3730	NA	2919	2002	F
3731	NA	2777	2002	M
3732	NA	2777	2002	F
3733	NA	2790	2002	F
3734	NA	2790	2002	F
3735	NA	2036	2002	F
3736	NA	2036	2002	M
3737	NA	2995	2002	F
3738	NA	3066	2002	M
3739	NA	2523	2002	M
3740	NA	2523	2002	F
3741	NA	1715	2002	F
3742	NA	3208	2002	F
3743	NA	3156	2002	F
3744	NA	3241	2002	F
3745	NA	2795	2002	F
3746	NA	1878	2002	F
3747	NA	1484	2002	M
3748	NA	1484	2002	M
3749	NA	2746	2002	M
3750	NA	2038	2002	M
3751	NA	2986	2002	F
3752	NA	2773	2002	M
3753	NA	1892	2002	F
3754	NA	1892	2002	M
3755	NA	1523	2002	M
3756	NA	1523	2002	M
3757	NA	3043	2002	F
3758	NA	1707	2002	M
3759	NA	1707	2002	M
3760	NA	3359	2002	M
3761	NA	3335	2002	F
3762	NA	3374	2002	F
3763	NA	3123	2002	F
3764	NA	3121	2002	F
3765	NA	3120	2002	M
3766	NA	3340	2002	F
3767	NA	3313	2002	M
3768	NA	3310	2002	F
3769	NA	3115	2002	F
3770	NA	3388	2002	F
3771	NA	3112	2002	F
3772	NA	3109	2002	M
3773	NA	3342	2002	F
3774	NA	3377	2002	F
3775	NA	3344	2002	F
3776	NA	3295	2002	F
3777	NA	3107	2002	M
3778	NA	3104	2002	F
3779	NA	3102	2002	M
3780	NA	3101	2002	M
3781	NA	3198	2002	M
3782	NA	3314	2002	M
3783	NA	3099	2002	M
3784	NA	3316	2002	M
3785	NA	3096	2002	F
3786	NA	3370	2002	M
3787	NA	3094	2002	M
3788	NA	3093	2002	F
3789	NA	3289	2002	F
3790	NA	3372	2002	F
3791	NA	3371	2002	F
3792	NA	3092	2002	F
3793	NA	3089	2002	F
3794	NA	3088	2002	F
3795	NA	3087	2002	F
3796	2764	2205	2003	M
3797	2840	2718	2003	F
3798	1864	2700	2003	M
3799	1884	1815	2003	M
3800	1884	1815	2003	M
3801	NA	3148	2003	M
3802	2764	2223	2003	M
3803	2764	2223	2003	F
3804	2196	3341	2003	F
3805	1864	1867	2003	M
3806	1884	2724	2003	F
3807	3481	2010	2003	F
3808	1884	1228	2003	M
3809	3439	1228	2003	F
3810	41	1411	2003	F
3811	3413	2729	2003	M
3812	1884	2729	2003	F
3813	2764	2695	2003	M
3814	2690	2323	2003	M
3815	2840	2436	2003	F
3816	1864	1780	2003	M
3817	2681	1780	2003	M
3818	2713	2944	2003	M
3819	1889	1379	2003	F
3820	2707	1379	2003	F
3821	1961	3483	2003	M
3822	2998	1779	2003	F
3823	2998	1779	2003	F
3824	3003	3424	2003	F
3825	2681	38	2003	F
3826	2740	38	2003	F
3827	3518	3050	2003	F
3828	1884	3075	2003	M
3829	1864	2623	2003	M
3830	3080	3440	2003	M
3831	2713	1996	2003	F
3832	2713	1996	2003	F
3833	2867	2098	2003	M
3834	3612	2922	2003	M
3835	2713	2360	2003	F
3836	2713	2416	2003	F
3837	2764	2416	2003	F
3838	NA	2832	2003	M
3839	2196	2933	2003	M
3840	3615	1857	2003	M
3841	3062	3004	2003	M
3842	2707	1272	2003	F
3843	2920	2563	2003	M
3844	2955	2793	2003	M
3845	2880	2898	2003	F
3846	2196	2898	2003	F
3847	2707	2606	2003	F
3848	3509	2302	2003	M
3849	2197	3411	2003	F
3850	2880	2792	2003	F
3851	2707	3484	2003	M
3852	2920	1399	2003	M
3853	2836	1399	2003	F
3854	1864	2703	2003	F
3855	1864	2993	2003	F
3856	2196	1792	2003	M
3857	1961	2151	2003	M
3858	2192	2947	2003	F
3859	2690	1663	2003	F
3860	2764	1663	2003	M
3861	1884	3497	2003	F
3862	2713	2896	2003	F
3863	2429	2775	2003	M
3864	2429	2775	2003	F
3865	1864	2957	2003	M
3866	2713	2932	2003	F
3867	1864	1897	2003	F
3868	3470	1897	2003	F
3869	2863	1828	2003	M
3870	2854	1828	2003	M
3871	3619	2440	2003	F
3872	2690	1426	2003	F
3873	2192	3467	2003	F
3874	2196	2997	2003	M
3875	1884	2915	2003	M
3876	2192	1846	2003	M
3877	2707	1833	2003	F
3878	2707	3514	2003	M
3879	2690	1881	2003	M
3880	1889	2691	2003	M
3881	1884	1843	2003	F
3882	2977	3427	2003	F
3883	2840	2008	2003	M
3884	2840	1801	2003	M
3885	1884	3205	2003	M
3886	3472	2055	2003	F
3887	2764	2827	2003	F
3888	2764	2827	2003	M
3889	3003	2298	2003	M
3890	2713	2298	2003	F
3891	1884	2953	2003	M
3892	2862	2953	2003	M
3893	3450	2326	2003	M
3894	2707	1293	2003	F
3895	3003	3058	2003	F
3896	3609	2128	2003	F
3897	1961	1500	2003	M
3898	2713	1500	2003	M
3899	2855	2727	2003	F
3900	2740	3505	2003	F
3901	3461	2923	2003	F
3902	2429	1376	2003	F
3903	2764	1869	2003	M
3904	2764	1869	2003	F
3905	1864	2757	2003	M
3906	2713	2757	2003	F
3907	2855	987	2003	F
3908	2690	2245	2003	M
3909	1864	2245	2003	F
3910	3080	2123	2003	M
3911	2998	3448	2003	F
3912	3609	2335	2003	M
3913	3444	2335	2003	M
3914	2713	3010	2003	F
3915	2863	3202	2003	F
3916	2788	3501	2003	F
3917	2429	1519	2003	F
3918	2836	2346	2003	F
3919	3422	1285	2003	F
3920	3509	1596	2003	M
3921	3472	1776	2003	F
3922	3084	1392	2003	M
3923	3084	1392	2003	F
3924	2862	2791	2003	F
3925	1884	2680	2003	F
3926	3611	2422	2003	F
3927	1889	2268	2003	M
3928	1961	2760	2003	F
3929	3080	3577	2003	M
3930	3297	3471	2003	F
3931	2713	3005	2003	F
3932	2734	3170	2003	M
3933	2862	1814	2003	M
3934	3062	3485	2003	F
3935	2862	2941	2003	M
3936	3003	2226	2003	F
3937	2713	2831	2003	M
3938	2998	2872	2003	F
3939	2707	2127	2003	F
3940	2740	1902	2003	M
3941	3481	3442	2003	M
3942	2192	3510	2003	M
3943	3056	3516	2003	M
3944	3327	3457	2003	F
3945	2867	2098	2003	F
3946	2880	NA	2003	M
3947	3517	NA	2003	M
3948	3401	3445	2003	M
3949	NA	2154	2003	F
3950	2840	2053	2003	M
3951	3612	3589	2003	M
3952	2740	26	2003	F
3953	2862	1858	2003	F
3954	1961	2256	2003	M
3955	NA	2256	2003	NA
3956	1864	2789	2003	M
3957	NA	2789	2003	M
3958	1889	3486	2003	F
3959	2713	3474	2003	M
3960	3451	3468	2003	M
3961	3481	NA	2003	F
3962	NA	2117	2003	NA
3963	2764	3275	2003	F
3964	2192	25	2003	F
3965	NA	25	2003	NA
3966	1961	2696	2003	F
3967	NA	2417	2003	NA
3968	3003	2135	2003	F
3969	1864	1216	2003	F
3970	2836	2936	2003	F
3971	1864	2289	2003	F
3972	NA	3294	2003	F
3973	NA	2779	2003	NA
3974	NA	42	2003	NA
3975	NA	2423	2003	NA
3976	NA	2753	2003	NA
3977	NA	2053	2003	NA
3978	3401	1787	2003	F
3979	2857	2200	2003	F
3980	3084	2969	2003	F
3981	2840	2704	2003	F
3982	3620	1826	2003	M
3983	NA	2689	2003	NA
3984	2880	3009	2003	F
3985	NA	3007	2003	NA
3986	2769	3199	2003	M
3987	NA	2776	2003	NA
3988	NA	2776	2003	NA
3989	NA	2914	2003	NA
3990	2840	2312	2003	F
3991	NA	2215	2003	M
3992	2998	2778	2003	M
3993	2998	2778	2003	M
3994	2855	2559	2003	F
3995	NA	2914	2003	NA
3996	2855	1781	2003	M
3997	2880	2103	2003	M
3998	2192	2883	2003	M
3999	2865	2834	2003	F
4000	2196	1452	2003	F
4001	1864	1422	2003	M
4002	NA	1635	2003	NA
4003	NA	3512	2003	NA
4004	2855	1985	2003	M
4005	2713	2500	2003	F
4006	3080	1851	2003	F
4007	NA	2883	2003	NA
4008	2863	2131	2003	F
4009	NA	NA	NA	F
4010	2713	2991	2003	M
4011	2880	3067	2003	M
4012	NA	40	2003	M
4013	2955	3585	2003	F
4014	1884	NA	2003	F
4015	1864	NA	2003	F
4016	2840	3595	2003	F
4017	3062	1589	2003	M
4018	2713	2772	2003	F
4019	1884	1860	2003	F
4020	2865	NA	2003	F
4021	NA	2828	2003	M
4022	3522	3074	2003	M
4023	NA	3073	2003	M
4024	3083	2829	2003	F
4025	2707	1589	2003	F
4026	2890	1837	2003	M
4027	3502	NA	2003	M
4028	1864	3494	2003	M
4029	3620	NA	2003	M
4030	2836	NA	2003	M
4031	2863	NA	2003	M
4032	2707	NA	2003	M
4033	2713	36	2003	M
4034	45	NA	2003	M
4035	2855	NA	2003	M
4036	NA	NA	2003	M
4037	3513	NA	2003	M
4038	2855	NA	2003	M
4039	NA	NA	2003	M
4040	2867	NA	2003	M
4041	2854	NA	2003	M
4042	2196	NA	2003	M
4043	NA	NA	2003	M
4044	3593	NA	2003	M
4045	3473	3591	2003	M
4046	3083	2193	2003	M
4047	1961	NA	2003	M
4048	2432	NA	2003	M
4049	3076	NA	2003	M
4050	1884	NA	2003	M
4051	3327	NA	2003	M
4052	2868	NA	2003	M
4053	2429	NA	2003	M
4054	2429	NA	2003	M
4055	43	NA	2003	M
4056	43	NA	2003	M
4057	NA	NA	2003	M
4058	3061	NA	2003	M
4059	2855	NA	2003	M
4060	NA	NA	2003	M
4061	NA	NA	2003	M
4062	2855	NA	2003	M
4063	NA	NA	NA	M
4064	2788	NA	2003	M
4065	NA	NA	NA	M
4066	2855	NA	2003	M
4067	2713	2691	2004	F
4068	3593	3442	2004	M
4069	2840	2440	2004	M
4070	2840	2440	2004	F
4071	2432	2205	2004	F
4072	2862	3427	2004	M
4073	2840	3467	2004	F
4074	2713	1869	2004	M
4075	1864	1869	2004	M
4076	3609	25	2004	M
4077	3003	987	2004	M
4078	2713	2135	2004	F
4079	2707	1853	2004	M
4080	2690	3797	2004	M
4081	2880	3827	2004	F
4082	2432	3464	2004	M
4083	2840	3804	2004	F
4084	1864	2718	2004	F
4085	2713	2289	2004	M
4086	2429	2417	2004	F
4087	1961	3516	2004	M
4088	2880	2700	2004	M
4089	2734	3465	2004	F
4090	2707	3514	2004	F
4091	1864	2053	2004	M
4092	2764	1779	2004	F
4093	1864	1228	2004	F
4094	3469	2623	2004	F
4095	2681	3341	2004	F
4096	3613	3591	2004	F
4097	3434	2793	2004	M
4098	2432	2696	2004	F
4099	3613	1589	2004	F
4100	3003	3918	2004	F
4101	3080	2872	2004	M
4102	2432	2922	2004	F
4103	2713	2223	2004	M
4104	2713	2223	2004	F
4105	NA	2724	2004	F
4106	2690	3440	2004	F
4107	1889	2933	2004	F
4108	NA	2933	2004	NA
4109	1889	3453	2004	F
4110	NA	3453	2004	M
4111	2707	2944	2004	M
4112	NA	2436	2004	M
4113	1961	3972	2004	M
4114	2740	3595	2004	M
4115	3003	2883	2004	F
4116	2854	2298	2004	F
4117	3003	2298	2004	F
4118	1884	2423	2004	F
4119	1884	2423	2004	M
4120	2432	3483	2004	M
4121	2681	3582	2004	F
4122	3841	3491	2004	M
4123	2681	3508	2004	M
4124	3480	2753	2004	F
4125	3473	3437	2004	M
4126	3598	1392	2004	M
4127	2840	1392	2004	M
4128	2707	1781	2004	M
4129	2713	1781	2004	M
4130	3610	3826	2004	M
4131	NA	3832	2004	F
4132	3492	1399	2004	M
4133	1961	1399	2004	F
4134	3414	NA	2004	M
4135	3796	NA	2004	M
4136	3625	NA	2004	F
4137	3469	2559	2004	F
4138	2854	2559	2004	M
4139	3420	3494	2004	F
4140	3081	2010	2004	F
4141	2840	2898	2004	F
4142	2683	2993	2004	F
4143	1889	3411	2004	F
4144	3062	2957	2004	M
4145	2840	2323	2004	F
4146	1864	3424	2004	F
4147	3061	2775	2004	F
4148	NA	2776	2004	F
4149	3084	2729	2004	F
4150	3796	2729	2004	F
4151	3617	2704	2004	M
4152	2192	2680	2004	M
4153	2764	2500	2004	M
4154	2880	2302	2004	M
4155	2850	3484	2004	M
4156	1864	1846	2004	F
4157	1864	1846	2004	F
4158	2840	2991	2004	F
4159	3080	2991	2004	M
4160	2955	2932	2004	F
4161	2865	2969	2004	M
4162	3084	2751	2004	M
4163	2880	2751	2004	F
4164	2854	1792	2004	M
4165	3080	3499	2004	M
4166	3080	2695	2004	M
4167	3609	3497	2004	F
4168	2955	3058	2004	F
4169	2955	3058	2004	F
4170	2854	4009	2004	M
4171	3401	2831	2004	F
4172	2764	2831	2004	M
4173	2432	1867	2004	M
4174	2683	46	2004	M
4175	4030	1828	2004	F
4176	2968	1828	2004	M
4177	3622	3009	2004	M
4178	3081	2779	2004	M
4179	3062	2779	2004	M
4180	3061	42	2004	F
4181	3061	42	2004	F
4182	41	1826	2004	M
4183	2840	2703	2004	M
4184	3602	2416	2004	F
4185	2683	2416	2004	M
4186	2707	2606	2004	F
4187	41	1292	2004	M
4188	3085	2008	2004	M
4189	3433	2008	2004	M
4190	3443	1857	2004	F
4191	2707	3501	2004	M
4192	3081	2168	2004	F
4193	2192	3980	2004	F
4194	3920	2941	2004	M
4195	3473	2151	2004	F
4196	2713	3457	2004	M
4197	3434	3002	2004	M
4198	3619	1801	2004	F
4199	3297	4019	2004	M
4200	3473	1826	2004	F
4201	3598	3820	2004	F
4202	3603	NA	2004	M
4203	3592	NA	2004	M
4204	3084	3855	2004	M
4205	3624	NA	2004	F
4206	NA	1833	2004	F
4207	3477	3822	2004	F
4208	3603	NA	2004	F
4209	2864	3969	2004	M
4210	3447	1216	2004	F
4211	3488	3887	2004	M
4212	3610	3931	2004	F
4213	2764	3938	2004	F
4214	NA	3984	2004	M
4215	NA	3495	2004	NA
4216	2850	3205	2004	M
4217	2432	2772	2004	F
4218	2955	3475	2004	M
4219	1864	1426	2004	M
4220	1864	1426	2004	F
4221	2707	3471	2004	M
4222	2955	2200	2004	F
4223	3086	1500	2004	F
4224	3488	1500	2004	F
4225	2713	1902	2004	M
4226	3609	2896	2004	M
4227	3599	1860	2004	F
4228	3610	2997	2004	F
4229	3617	2312	2004	F
4230	3084	2312	2004	M
4231	2880	3474	2004	M
4232	3472	3004	2004	M
4233	4040	2268	2004	F
4234	3607	3412	2004	F
4235	2764	3589	2004	F
4236	1884	2996	2004	M
4237	3838	3005	2004	F
4238	2713	2128	2004	M
4239	2432	2170	2004	F
4240	3461	1379	2004	M
4241	3888	3067	2004	M
4242	2764	3871	2004	F
4243	2840	2055	2004	M
4244	2955	2098	2004	F
4245	2432	2915	2004	F
4246	1884	38	2004	F
4247	2713	2923	2004	M
4248	2713	2923	2004	M
4249	1961	3425	2004	F
4250	2707	3448	2004	M
